policy_id,draw_id,f1,f2,f3
0,63,-0.011142004526275132,0.8325355142056822,0.9411764705882353
0,64,0.020456168088826828,0.850006183028767,0.8235294117647058
0,65,0.02819178868258167,0.8499844382197325,0.7941176470588235
0,66,0.02076941365654706,0.8458171463029657,0.8235294117647058
0,67,0.09975510882861222,0.834071614757014,0.7352941176470589
0,68,-0.001043786646796062,0.8424120342581477,0.8823529411764706
0,69,-0.07571839764530937,0.8405876239384643,0.8823529411764706
0,70,0.02029194777315606,0.8397657674180784,0.8529411764705882
0,71,0.044391544267050026,0.8485202414299052,0.7058823529411765
0,72,-0.030167696314182577,0.8264114673647238,0.7941176470588235
0,73,0.1264452887975593,0.8438305877906719,0.6764705882352942
0,74,-0.04272036290943962,0.8572001022631275,0.8235294117647058
0,75,0.01651973823392482,0.8556757425192298,0.7941176470588235
0,76,-0.005054951067426664,0.843818291205371,0.7941176470588235
0,77,-0.003924721194637328,0.8305421474145215,0.8529411764705882
0,78,0.09736466789008534,0.8326081126895202,0.7352941176470589
0,79,0.040544181493940186,0.8476749032946511,0.7647058823529411
0,80,-0.07530029637996216,0.8425741824507582,0.8529411764705882
0,81,0.10658228118173305,0.8430552776666221,0.7941176470588235
0,82,0.06152325370824229,0.8271291155351029,0.7941176470588235
0,83,0.05243119555632763,0.8562967548130364,0.7941176470588235
0,84,0.01857232657288813,0.8306799803254636,0.7352941176470589
0,85,0.050996192498722955,0.8281386860299675,0.7941176470588235
0,86,-0.009376382720276133,0.8375334856164689,0.9117647058823529
0,87,0.010054180411725965,0.8459305944600063,0.7941176470588235
0,88,0.0030694711073849515,0.8531850240096038,0.7941176470588235
0,89,0.08003130629046588,0.8353419840158285,0.7058823529411765
0,90,0.11695932094081163,0.826519913520964,0.7941176470588235
0,91,0.09435603963601491,0.8385798069227691,0.6176470588235294
0,92,0.0999279199357199,0.8300905084255925,0.8235294117647058
0,93,0.05393545876393474,0.8406962090391712,0.8235294117647058
0,94,0.017211022495311288,0.8444950897025476,0.7941176470588235
0,95,0.0377194706204823,0.840838696589747,0.8823529411764706
0,96,0.06991468357814495,0.8513043411809168,0.7941176470588235
0,97,0.027738665920164052,0.8492757519674535,0.7647058823529411
0,98,0.057570544787742504,0.8272383953581433,0.8235294117647058
0,99,0.047578061924978675,0.8355530406607087,0.6764705882352942
0,100,-0.02808573224919787,0.8423765339469121,0.8823529411764706
0,101,0.005623703243125896,0.8551639405762305,0.8235294117647058
0,102,0.0013179073548971849,0.8590920395936151,0.9705882352941176
0,103,-0.0563353030386294,0.8493012482770886,0.8823529411764706
0,104,0.019210462433210392,0.8295835000666932,0.8235294117647058
0,105,0.07229860058425375,0.826515397825797,0.7647058823529411
0,106,0.10571291735746251,0.820901971899871,0.7941176470588235
0,107,0.0842794736776137,0.832571848183718,0.8529411764705882
0,108,-0.058124787157398675,0.844578873215953,0.7941176470588235
0,109,0.06969946150341737,0.831879974211907,0.8529411764705882
0,110,0.07526147030227598,0.8413129835267441,0.7647058823529411
0,111,0.048265402886394464,0.8306539977101952,0.7941176470588235
0,112,0.04129439328026892,0.8355402577697745,0.7647058823529411
0,113,-0.014677225979038148,0.8502491969009828,0.8823529411764706
0,114,-0.04951267688844243,0.8378354119425548,0.8823529411764706
0,115,0.03152415242825041,0.8385315237205995,0.7647058823529411
0,116,0.06923288804821108,0.846166035858788,0.8823529411764706
0,117,0.12564950308167863,0.8282701274954427,0.7941176470588235
0,118,0.052106860015393004,0.8308089902627717,0.8529411764705882
0,119,0.042456523917206834,0.8361886421235161,0.7647058823529411
0,120,0.046528865594901735,0.8383388077453203,0.8235294117647058
0,121,0.09048396934269369,0.8336572823573876,0.7058823529411765
0,122,0.01727112435261006,0.8493719015383929,0.7647058823529411
0,123,0.05332188507114589,0.845723636676893,0.8529411764705882
0,124,0.023692836773522123,0.8465243041661108,0.8823529411764706
0,125,-0.004411979388731131,0.8533093793072783,0.8235294117647058
0,126,0.02363540553014974,0.8483203698145925,0.9411764705882353
0,127,0.061411562449224244,0.8406563319772353,0.8529411764705882
0,128,0.04803820476663543,0.8343163654350629,0.8235294117647058
0,129,0.05922193682041684,0.8312194322173314,0.8235294117647058
0,130,0.07331620338637553,0.8311412759548265,0.8235294117647058
0,131,0.07966528234263862,0.8324016412120404,0.7352941176470589
0,132,-0.005795644837950066,0.8383479780801211,0.7941176470588235
0,133,0.10302483800251117,0.8309553682584143,0.7647058823529411
0,134,0.05757866972763512,0.8460598128140145,0.6764705882352942
0,135,-0.02084683106815243,0.8598044773464943,0.8235294117647058
0,136,0.008952326359697005,0.8434044451113778,0.8823529411764706
0,137,0.09272588758239794,0.8375289004490686,0.8235294117647058
0,138,0.06530317416801769,0.8503143618558535,0.8529411764705882
0,139,-0.026994553380754734,0.8512102757769774,0.7941176470588235
0,140,0.019180341781869188,0.8322182345160287,0.7058823529411765
0,141,0.03772173169393922,0.8426756813836646,0.7941176470588235
0,142,0.07424351426109961,0.8461099022942511,0.7941176470588235
0,143,0.02564736803829707,0.8460489751456138,0.8529411764705882
0,144,0.02444318931204091,0.8340361144457783,0.7941176470588235
0,145,0.0014621822508987803,0.8481853157929838,0.8529411764705882
0,146,-0.04679605039093957,0.8394794723444934,0.8529411764705882
0,147,-0.0229644381581138,0.8412483048775065,0.8529411764705882
0,148,0.03585832364063854,0.8409093498510515,0.8823529411764706
0,149,0.07142021972671135,0.8298638900004447,0.8823529411764706
0,150,0.021934893473547646,0.8470176959672758,0.6470588235294118
0,151,0.09095252590538896,0.8326900204526254,0.7352941176470589
0,152,0.05590873798100601,0.8326162409408208,0.7058823529411765
0,153,0.08044937255426265,0.8322354636298964,0.5882352941176471
0,154,0.06864123617926288,0.8388291427682183,0.7941176470588235
0,155,0.15776540490202615,0.8373108965808546,0.8529411764705882
0,156,0.06839905381752998,0.848605344915744,0.7941176470588235
0,157,0.023182146533218387,0.8545047185540884,0.7352941176470589
0,158,0.06750086715155104,0.8282321956560402,0.7941176470588235
0,159,0.0011293895850986626,0.8604559184785027,0.8235294117647058
0,160,0.07110108654212234,0.8458047107731982,0.7647058823529411
0,161,0.07092124511376155,0.8400756830509982,0.7647058823529411
0,162,0.05097385742536048,0.8406539004490685,0.8529411764705882
0,163,0.00037589575756337667,0.8383990401716241,0.8529411764705882
0,164,0.09082482173555356,0.8326592442532569,0.7647058823529411
0,165,0.13295676975635812,0.8245249488684362,0.7058823529411765
0,166,0.13008764827215064,0.8268564370192522,0.5588235294117647
0,167,0.040544100598772025,0.8526390417278024,0.7647058823529411
0,168,-0.029429634249365504,0.8420012449424213,0.8235294117647058
0,169,0.03434527873030535,0.84494763183051,0.8235294117647058
0,170,0.07912636280775293,0.8286361766928995,0.9411764705882353
0,171,0.0894637782994677,0.8275624138544306,0.8823529411764706
0,172,0.02207984672137279,0.8379913771063981,0.9705882352941176
0,173,-0.006962555184270159,0.8493467525899248,0.8823529411764706
0,174,0.061397859901728115,0.8440857593037214,0.7941176470588235
0,175,0.11522266873512312,0.8404235305233204,0.7941176470588235
0,176,0.08026315203472267,0.843985094037615,0.7941176470588235
0,177,0.10673664506487703,0.8313523325997065,0.7058823529411765
0,178,0.07369563140362437,0.8386413593215064,0.7647058823529411
0,179,0.021932663638674438,0.8539012132630831,0.8823529411764706
0,180,0.037517467635338926,0.8323544695656039,0.8823529411764706
0,181,0.11967483998444121,0.8466579687430528,0.7058823529411765
0,182,0.12606312358999855,0.8449816732248455,0.7647058823529411
0,183,0.11524348415333736,0.824713913343115,0.8235294117647058
0,184,-0.022415845325768558,0.8395246987683963,0.8235294117647058
0,185,0.02949626580306354,0.8431231520385932,0.8529411764705882
0,186,0.07584096081387426,0.831020880574452,0.7941176470588235
0,187,0.10539185507099694,0.8394569633408919,0.7647058823529411
0,188,0.0275945425074842,0.8502944233248855,0.7941176470588235
0,189,0.09665186312295587,0.8323423119247699,0.7352941176470589
0,190,0.06996212379501422,0.829494784024721,0.7352941176470589
0,191,0.061393933547956026,0.826350679160553,0.7647058823529411
0,192,0.027163915774297605,0.8408960806544838,0.8529411764705882
0,193,0.16311417393563402,0.8312798730603351,0.6764705882352942
0,194,0.018628304176230754,0.8370610744297718,0.9117647058823529
0,195,0.03423123321559971,0.8289956955004224,0.6470588235294118
0,196,-0.007648976113836009,0.837405378818194,0.9411764705882353
0,197,0.12746248905956833,0.8292366252056379,0.7352941176470589
0,198,0.14381437149151552,0.8345801515050465,0.7941176470588235
0,199,0.06207749452984261,0.8458953025654705,0.7647058823529411
1,0,0.1774544018862376,0.7977055405495532,0.7352941176470589
1,1,0.23464481602991252,0.7793390272775775,0.6470588235294118
1,2,0.2599466668464725,0.7736374410875462,0.7352941176470589
1,3,0.2458940612625194,0.7956290154950869,0.7058823529411765
1,4,0.24466881473952984,0.7900872154417322,0.6764705882352942
1,5,0.25666580358941576,0.7840182600818106,0.5882352941176471
1,6,0.3757579616005282,0.7752207132853142,0.7941176470588235
1,7,0.24840926378679876,0.7829415794095416,0.7058823529411765
1,8,0.25597925060352233,0.7767147831354765,0.5294117647058824
1,9,0.25789068760327993,0.7906148570539326,0.7941176470588235
1,10,0.30778486865307464,0.7746090797430084,0.7058823529411765
1,11,0.25091469787744913,0.7846931133564538,0.7647058823529411
1,12,0.19642737803334523,0.7906611950335689,0.7352941176470589
1,13,0.29333110130025564,0.7856967092392511,0.7941176470588235
1,14,0.28159849105829143,0.7715103402472101,0.8529411764705882
1,15,0.23602836796042018,0.8055871654217244,0.6764705882352942
1,16,0.20697950188804398,0.7818482254012716,0.7647058823529411
1,17,0.1978030740632281,0.7805402021919879,0.8235294117647058
1,18,0.18432018787699056,0.7895300481303632,0.7941176470588235
1,19,0.2192334615443754,0.7778482226223823,0.7647058823529411
1,20,0.3010640633398606,0.7775765167177983,0.6470588235294118
1,21,0.2750498164639579,0.7806885254101641,0.8823529411764706
1,22,0.26095171851198695,0.776369367191321,0.7352941176470589
1,23,0.25472124012008546,0.7868960778755947,0.7352941176470589
1,24,0.23802869366982668,0.794568174492019,0.7941176470588235
1,25,0.21296842919777306,0.8008812552798896,0.7941176470588235
1,26,0.25274967830375034,0.7800345832777555,0.7647058823529411
1,27,0.24529207043818477,0.763990109932862,0.8235294117647058
1,28,0.24088452683762582,0.786021214041172,0.6764705882352942
1,29,0.2800476111181063,0.7865707394068738,0.6764705882352942
1,30,0.2713636388912138,0.7813486505713397,0.6470588235294118
1,31,0.20078902017445205,0.7800918283980258,0.6764705882352942
1,32,0.20471280576736534,0.7902058740162733,0.7058823529411765
1,33,0.2257091255728827,0.7886284374861056,0.7058823529411765
1,34,0.25178024373438274,0.7906829398426036,0.7941176470588235
1,35,0.27378429383640046,0.7974753095682718,0.6176470588235294
1,36,0.2481831287429562,0.7905221116224269,0.6764705882352942
1,37,0.23350198744484113,0.7829376889644747,0.7352941176470589
1,38,0.20094147859833586,0.7869866696678671,0.7647058823529411
1,39,0.20863292757277452,0.7757719754568494,0.6764705882352942
1,40,0.24493905699658142,0.7745177932284024,0.7058823529411765
1,41,0.343165054141126,0.7937078998265972,0.5294117647058824
1,42,0.27035143866359357,0.777223945133609,0.6470588235294118
1,43,0.30760693614620205,0.7823685724289717,0.6470588235294118
1,44,0.26162604750794083,0.7832428110132943,0.7352941176470589
1,45,0.2504177823111568,0.787385440287226,0.7647058823529411
1,46,0.31691585376918274,0.7806976262727314,0.6176470588235294
1,47,0.32102120615539204,0.7838140117157975,0.7058823529411765
1,48,0.243947924124473,0.7886443466275399,0.6470588235294118
1,49,0.28159403920206894,0.7736836401227157,0.7058823529411765
1,50,0.26062479378748293,0.7819261732470766,0.7058823529411765
1,51,0.2600759950348556,0.7828036075541327,0.7058823529411765
1,52,0.1734344827264766,0.7911805694500023,0.7941176470588235
1,53,0.2512507061914357,0.7786572267796008,0.5588235294117647
1,54,0.26633802803814594,0.7774200652483215,0.6176470588235294
1,55,0.1720437456196386,0.793369917411409,0.7352941176470589
1,56,0.20878279027427105,0.7856719076519497,0.6470588235294118
1,57,0.3168770282017012,0.7747481631541506,0.6764705882352942
1,58,0.2946537713936489,0.7812280467742653,0.8235294117647058
1,59,0.25549726569229714,0.7725335272998088,0.7352941176470589
1,60,0.19233541550492703,0.7871752173091457,0.7941176470588235
1,61,0.2965383424608981,0.7766672641278733,0.5
1,62,0.2809961910645181,0.7985774170779423,0.6764705882352942
1,63,0.1698745201611072,0.775305608354453,0.8235294117647058
1,64,0.2564625706856516,0.797126142123516,0.7352941176470589
1,65,0.20521283262613654,0.7799115479525145,0.7647058823529411
1,66,0.21492815393367842,0.7823150788093015,0.7647058823529411
1,67,0.3237217390984086,0.784666852852252,0.6470588235294118
1,68,0.2128792840016537,0.7813552504335067,0.8529411764705882
1,69,0.21172809792988842,0.7863431483704592,0.7647058823529411
1,70,0.21772331410884596,0.7850742380285448,0.7941176470588235
1,71,0.26848420205850215,0.7883652071939887,0.6764705882352942
1,72,0.20171853368396242,0.781268688030768,0.6764705882352942
1,73,0.3434886249926161,0.7734683456716019,0.5294117647058824
1,74,0.2736922729454503,0.7806057145080254,0.6470588235294118
1,75,0.20266848257444048,0.7847806483704594,0.7058823529411765
1,76,0.224087784005295,0.789456963340892,0.7058823529411765
1,77,0.318101958127035,0.7795945461517941,0.6470588235294118
1,78,0.2753210491542852,0.7772334628295762,0.7058823529411765
1,79,0.22499502530845938,0.784901113223067,0.6764705882352942
1,80,0.22472609364315524,0.7835561307856476,0.7058823529411765
1,81,0.2950236479926334,0.7868519630074251,0.7352941176470589
1,82,0.2736790901504517,0.7843235210750966,0.7647058823529411
1,83,0.22900203107661882,0.7849965680716732,0.7058823529411765
1,84,0.21295271209586264,0.7726967870481526,0.6470588235294118
1,85,0.2815243907328305,0.7791811863634341,0.7058823529411765
1,86,0.19565282918146534,0.7724988606553732,0.7647058823529411
1,87,0.24275627281949236,0.790639797585701,0.6176470588235294
1,88,0.16258262789184136,0.7842671096216264,0.7941176470588235
1,89,0.2900926819547903,0.7752161281179138,0.6470588235294118
1,90,0.30477561351451316,0.7729697434529367,0.7352941176470589
1,91,0.26592133322522704,0.782040802432084,0.5882352941176471
1,92,0.2653162175558012,0.7797578753723711,0.7058823529411765
1,93,0.20084566975507978,0.7812443727490996,0.8235294117647058
1,94,0.21818258978284846,0.7725160202970076,0.6470588235294118
1,95,0.27525838073807896,0.7872298224845493,0.7352941176470589
1,96,0.2765821070458559,0.7918680666711129,0.6470588235294118
1,97,0.25054686191483766,0.7795014533591215,0.7058823529411765
1,98,0.3097078150641798,0.7717339018940909,0.7058823529411765
1,99,0.2707186865750713,0.7804924052954515,0.5588235294117647
1,100,0.30462922936382425,0.7856684340402827,0.7058823529411765
1,101,0.24349516384487369,0.7889017412520565,0.6764705882352942
1,102,0.250767078607105,0.7969186980347694,0.9117647058823529
1,103,0.20450238500143805,0.7848578320216975,0.7058823529411765
1,104,0.22831238654968614,0.7774461868080565,0.7058823529411765
1,105,0.2910070909624512,0.771990810212974,0.6764705882352942
1,106,0.24700034404869994,0.774662920723845,0.7647058823529411
1,107,0.2849492094782319,0.7821233354452891,0.7352941176470589
1,108,0.17043468870311534,0.7788673108132143,0.7058823529411765
1,109,0.28906759873194265,0.7794027333155484,0.7941176470588235
1,110,0.27554167353010817,0.78260311068872,0.6470588235294118
1,111,0.21692750941623282,0.7766165493975368,0.7058823529411765
1,112,0.30831797391587296,0.787140064359077,0.6764705882352942
1,113,0.22888960180900636,0.7902961879196123,0.7647058823529411
1,114,0.20761605049518594,0.7866292350273443,0.7647058823529411
1,115,0.26545015422710294,0.7793363178604774,0.6764705882352942
1,116,0.24824252220986326,0.7911609782802009,0.7941176470588235
1,117,0.3356247934090858,0.7707418384020275,0.7352941176470589
1,118,0.2056354350748491,0.7815723511626873,0.7941176470588235
1,119,0.2147697759873436,0.7820845699390868,0.7352941176470589
1,120,0.27463855037379215,0.7758446434129208,0.7352941176470589
1,121,0.2014490975984296,0.775819008158819,0.5882352941176471
1,122,0.18403174165303063,0.7972203464719221,0.7352941176470589
1,123,0.2913469091340058,0.7844587140411721,0.7352941176470589
1,124,0.2552462653264688,0.7842518952025256,0.8235294117647058
1,125,0.2645481667537782,0.7789576247165533,0.7352941176470589
1,126,0.19248761535247064,0.7860012755102042,0.7941176470588235
1,127,0.283145835006181,0.7752500305677825,0.7058823529411765
1,128,0.2654057645021889,0.7744291466586634,0.6764705882352942
1,129,0.27386031782250103,0.7777408880218755,0.7352941176470589
1,130,0.21634617326381267,0.7814009631630432,0.7058823529411765
1,131,0.2548017496773524,0.7827342742652618,0.6764705882352942
1,132,0.2897381574292548,0.7847467459205905,0.7352941176470589
1,133,0.2514514199124717,0.7846016878973812,0.6764705882352942
1,134,0.2668111440672603,0.7871599334178117,0.6470588235294118
1,135,0.2337176077086973,0.7849926776266062,0.7058823529411765
1,136,0.2682793200979867,0.7869929916411009,0.7352941176470589
1,137,0.2531093415068124,0.774626100440176,0.7058823529411765
1,138,0.2344336992302885,0.79151125728069,0.7941176470588235
1,139,0.18844431802064016,0.7879419128762616,0.7352941176470589
1,140,0.21248336439557103,0.7808533830198746,0.5882352941176471
1,141,0.2704038656912004,0.7757162587257125,0.6764705882352942
1,142,0.25493320682090786,0.773998557756436,0.7647058823529411
1,143,0.23103641521149937,0.7906571656440354,0.7058823529411765
1,144,0.2522635418893579,0.7832439225690276,0.6470588235294118
1,145,0.24484432506296502,0.7839918606331421,0.7058823529411765
1,146,0.23408812728653028,0.7784247726868525,0.6470588235294118
1,147,0.23899771085108656,0.7765636810279667,0.7941176470588235
1,148,0.22371054654923977,0.77890635420835,0.7647058823529411
1,149,0.26190678551042124,0.7691821867635945,0.7941176470588235
1,150,0.26835905335851473,0.7848376850740296,0.47058823529411764
1,151,0.3136764335324133,0.7814912770663822,0.7058823529411765
1,152,0.25875349511851226,0.7782370587123738,0.6764705882352942
1,153,0.22684182542454934,0.7891351679560712,0.5294117647058824
1,154,0.35753046636794955,0.7765663209728336,0.5882352941176471
1,155,0.2746465853131051,0.7801432378506958,0.7058823529411765
1,156,0.2508194647900729,0.782428735383042,0.7352941176470589
1,157,0.18170111053835072,0.7852246454137211,0.6764705882352942
1,158,0.29074790443283505,0.7736064564714775,0.6176470588235294
1,159,0.18489905834060916,0.8002522536792493,0.7647058823529411
1,160,0.3040614363749694,0.7814838435374148,0.6176470588235294
1,161,0.2710183456944889,0.7851815031568183,0.7058823529411765
1,162,0.2603386616235082,0.7791069205459963,0.7352941176470589
1,163,0.24654211910987756,0.7800268023876217,0.7647058823529411
1,164,0.33864187175739796,0.7780393407362945,0.6470588235294118
1,165,0.2528785320021912,0.7749806172468987,0.6764705882352942
1,166,0.264490848812511,0.7717578698145925,0.6176470588235294
1,167,0.30083532232307175,0.7897663926681784,0.6764705882352942
1,168,0.23442342315088005,0.7829217798230403,0.6764705882352942
1,169,0.2522498185797602,0.7905260020674936,0.7058823529411765
1,170,0.26161916683496694,0.7821526527277578,0.7352941176470589
1,171,0.28664600956366226,0.774488475945934,0.7352941176470589
1,172,0.22129705562406546,0.7756964591392113,0.8235294117647058
1,173,0.26188069736283837,0.7818600356809391,0.7941176470588235
1,174,0.31109179885408206,0.7815749216353208,0.7058823529411765
1,175,0.2665487242628686,0.7866274287492775,0.7058823529411765
1,176,0.19572744999650946,0.7906610560891023,0.7058823529411765
1,177,0.25159678471333535,0.7693250216753368,0.5882352941176471
1,178,0.2836427955741543,0.770852993975368,0.7058823529411765
1,179,0.28004404612525613,0.7780978363567649,0.7941176470588235
1,180,0.2231948022273531,0.7816352235338581,0.7647058823529411
1,181,0.299332880289608,0.7852954376194923,0.6176470588235294
1,182,0.268803040478314,0.7803904200569116,0.6764705882352942
1,183,0.3254839129021432,0.7692569388866657,0.7647058823529411
1,184,0.19117622464764494,0.7827246870970611,0.7647058823529411
1,185,0.27662675060530245,0.7895369953536971,0.6176470588235294
1,186,0.2738120235396397,0.7744037198212619,0.6470588235294118
1,187,0.29206225760479426,0.7839840797430082,0.7352941176470589
1,188,0.2551734798482493,0.7996593081677115,0.6176470588235294
1,189,0.32826423510394614,0.7767332627495442,0.6176470588235294
1,190,0.25799150179511454,0.7784374166333199,0.6764705882352942
1,191,0.28171955841142465,0.7749217742652617,0.7352941176470589
1,192,0.28980195245076645,0.7814971127339826,0.6764705882352942
1,193,0.32808065300919687,0.7706949446445244,0.5882352941176471
1,194,0.286509129565999,0.7829720777199769,0.8529411764705882
1,195,0.21857463935933044,0.7814914160108487,0.5588235294117647
1,196,0.2608322662178133,0.7891969287715086,0.8823529411764706
1,197,0.32587290292962845,0.773323148703926,0.5882352941176471
1,198,0.26075506334706167,0.7852716781156908,0.7352941176470589
1,199,0.37213840254397335,0.777286678560313,0.5882352941176471
2,0,0.34808287084099276,0.7702205187630609,0.5882352941176471
2,1,0.3229860088479994,0.7516886615757413,0.6176470588235294
2,2,0.4040268803725175,0.7529889038948911,0.6470588235294118
2,3,0.38893490308855827,0.7619465147169979,0.5294117647058824
2,4,0.35131377878557046,0.7576010265217198,0.5882352941176471
2,5,0.3647425467375791,0.7551793634120314,0.5588235294117647
2,6,0.4397254094024711,0.7579325480192077,0.8235294117647058
2,7,0.3365615382301199,0.7638200419056511,0.5588235294117647
2,8,0.35530663865706186,0.7528148064781468,0.5294117647058824
2,9,0.3721750570125762,0.7607133825752523,0.6176470588235294
2,10,0.43991098215018015,0.7499183701258282,0.5882352941176471
2,11,0.4028219438172746,0.7534012910719844,0.5882352941176471
2,12,0.29027002981833583,0.7633833394468899,0.7058823529411765
2,13,0.40200903015528056,0.7601228685918812,0.7058823529411765
2,14,0.4231419613401343,0.749695642145747,0.7058823529411765
2,15,0.40225805045901675,0.775248224289716,0.5882352941176471
2,16,0.31790531092685703,0.7600062941843405,0.7352941176470589
2,17,0.29527024195768153,0.7548622921390779,0.7352941176470589
2,18,0.36649478942220926,0.7601871998799519,0.6764705882352942
2,19,0.3525871881253144,0.7588492341380997,0.6470588235294118
2,20,0.4404277185062774,0.7468740968609667,0.5882352941176471
2,21,0.35552955643476475,0.7548676415010449,0.8235294117647058
2,22,0.3590432947368604,0.755405703948246,0.6470588235294118
2,23,0.3818828819995892,0.7593410280778978,0.7058823529411765
2,24,0.34149185047263236,0.7658683612333823,0.7647058823529411
2,25,0.31222640605617447,0.7686225184518253,0.7352941176470589
2,26,0.3810725936267186,0.7580252239784803,0.6470588235294118
2,27,0.38992694080380674,0.7432968326219376,0.6470588235294118
2,28,0.3107026797954048,0.7647827881152461,0.6470588235294118
2,29,0.39900625129000244,0.7564343793072785,0.5882352941176471
2,30,0.3724605763336062,0.7573363373127029,0.5882352941176471
2,31,0.3723105520013321,0.7493668995375928,0.6764705882352942
2,32,0.34048955998374386,0.7634707355164289,0.5294117647058824
2,33,0.35493917558882054,0.7555168595215864,0.6764705882352942
2,34,0.36646122691245364,0.7655385070694944,0.6764705882352942
2,35,0.3635890183831271,0.7631565820772753,0.6176470588235294
2,36,0.3710392489268681,0.7699201208261083,0.6470588235294118
2,37,0.3718077919896866,0.7503258942465875,0.7058823529411765
2,38,0.30683403000767184,0.7601862272686853,0.5882352941176471
2,39,0.35820632500206806,0.7558918011649104,0.6176470588235294
2,40,0.3633169499835492,0.7577840163843316,0.5882352941176471
2,41,0.37464311497511127,0.7611511965897471,0.5
2,42,0.37197425185778754,0.7516306522609044,0.6176470588235294
2,43,0.4219158264478163,0.7581533307767552,0.47058823529411764
2,44,0.3916709730871775,0.7570941571072873,0.6470588235294118
2,45,0.3929607684727231,0.7643958277755546,0.6764705882352942
2,46,0.4281032697086664,0.7529966847850251,0.6176470588235294
2,47,0.39144717556454056,0.7564048536081099,0.6470588235294118
2,48,0.37743658982519884,0.7624251784046951,0.5
2,49,0.4019088155582061,0.746291502712196,0.6470588235294118
2,50,0.38833832702298376,0.7514698240407274,0.6470588235294118
